ID;species;basisOfRecord;Latitude;Longitude
1270;Kindbergia praelonga (Hedw.) Ochyra;PRESERVED_SPECIMEN;40.939999;-4.12
4560;Syntrichia papillosa (Wilson) Jur. ;PRESERVED_SPECIMEN;40.939999;-4.12
2668;Lewinskya affinis (Schrad. ex Brid.) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;40.939999;-4.12
3132;Tortella squarrosa (Brid.) Limpr.;PRESERVED_SPECIMEN;40.939999;-4.12
1269;Oxyrrhynchium hians (Hedw.) Loeske;PRESERVED_SPECIMEN;40.950001;-4.12
593;Ptychostomum imbricatulum (Müll. Hal.) Holyoak & N. Pedersen;PRESERVED_SPECIMEN;40.950001;-4.12
2038;Grimmia trichophylla Grev. ;PRESERVED_SPECIMEN;40.950001;-4.12
1664;Funaria hygrometrica Hedw.;PRESERVED_SPECIMEN;40.950001;-4.12
17047;Aloina bifrons (De Not.) Delgad.;PRESERVED_SPECIMEN;41.5918;-4.1082
18661;Crossidium crassinervium (De Not.) Jur.;PRESERVED_SPECIMEN;41.5918;-4.1082
18660;Crossidium squamiferum (Viv.) Jur.;PRESERVED_SPECIMEN;41.5918;-4.1082
4904;Acaulon muticum (Hedw.) Müll.Hal.;PRESERVED_SPECIMEN;39.0372;-4.1065
17048;Aschisma carniolicum (F.Weber & D.Mohr) Lindb.;PRESERVED_SPECIMEN;39.0372;-4.1065
17470;Bartramia aprica Müll. Hall.;PRESERVED_SPECIMEN;39.0372;-4.1065
19286;Didymodon australasiae (Hook. & Grev.) R.H.Zander;PRESERVED_SPECIMEN;39.0372;-4.1065
83192;Brachytheciastrum velutinum (Hedw.) Ignatov & Huttunen;PRESERVED_SPECIMEN;41.87694444;-4.104444444
83423;Grimmia pulvinata (Hedw.) Sm.;PRESERVED_SPECIMEN;41.87694444;-4.104444444
83511;Homalothecium lutescens (Hedw.) H.Rob.;PRESERVED_SPECIMEN;41.87694444;-4.104444444
83607;Hypnum cupressiforme Hedw.;PRESERVED_SPECIMEN;41.87694444;-4.104444444
83807;Lewinskya affinis (Schrad. ex Brid.) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;41.87694444;-4.104444444
83914;Orthotrichum diaphanum Schrad. ex Brid.;PRESERVED_SPECIMEN;41.87694444;-4.104444444
84008;Pulvigera lyellii (Hook. & Taylor) Plášek, Sawicki & Ochyra;PRESERVED_SPECIMEN;41.87694444;-4.104444444
84092;Orthotrichum pumilum Sw. ex anon.;PRESERVED_SPECIMEN;41.87694444;-4.104444444
84258;Lewinskya speciosa (Nees) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;41.87694444;-4.104444444
84342;Lewinskya striata (Hedw.) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;41.87694444;-4.104444444
84432;Orthotrichum vittii F.Lara Garilleti & Mazimpaka ;PRESERVED_SPECIMEN;41.87694444;-4.104444444
84512;Syntrichia laevipila Brid. ;PRESERVED_SPECIMEN;41.87694444;-4.104444444
84608;Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;PRESERVED_SPECIMEN;41.87694444;-4.104444444
84642;Syntrichia virescens (De Not.) Ochyra;PRESERVED_SPECIMEN;41.87694444;-4.104444444
66711;Ptychostomum boreale (F. Weber & D. Mohr) Ochyra & Bednarek-Ochyra;PRESERVED_SPECIMEN;40.74797115;-4.100645111
65770;Hedwigia stellata Hedenäs ;PRESERVED_SPECIMEN;40.7406;-4.1003
27645;Tortula guepinii (Bruch & Schimp.) Broth. ;HUMAN_OBSERVATION;39.07;-4.1
65881;Aulacomnium androgynum (Hedw.) Schwägr.;PRESERVED_SPECIMEN;42.9314;-4.0989
65861;Plagiothecium nemorale (Mitt.) A.Jaeger ;PRESERVED_SPECIMEN;42.9314;-4.0989
27571;Aulacomnium androgynum (Hedw.) Schwägr.;PRESERVED_SPECIMEN;42.931389;-4.098889
73364;Fontinalis hypnoides var. duriaei (Schimp.) Kindb.;PRESERVED_SPECIMEN;36.90087879;-4.094482272
70262;Palustriella commutata (Hedw.) Ochyra;PRESERVED_SPECIMEN;36.90087879;-4.094482272
76678;Philonotis fontana (Hedw.) Brid.;PRESERVED_SPECIMEN;36.90087879;-4.094482272
73414;Crossidium squamiferum (Viv.) Jur.;PRESERVED_SPECIMEN;36.90087879;-4.094482272
70293;Ditrichum flexicaule (Schwägr.) Hampe ;PRESERVED_SPECIMEN;36.90087879;-4.094482272
73411;Encalypta streptocarpa Hedw. ;PRESERVED_SPECIMEN;36.90087879;-4.094482272
70308;Rhynchostegium riparioides (Hedw.) Cardot;PRESERVED_SPECIMEN;36.90087879;-4.094482272
73412;Pseudoleskeella catenulata (Brid. ex Schrad.) Kindb. ;PRESERVED_SPECIMEN;36.90087879;-4.094482272
73682;Syntrichia princeps (De Not.) Mitt. ;PRESERVED_SPECIMEN;36.90087879;-4.094482272
73665;Tortella tortuosa (Hedw.) Limpr. ;PRESERVED_SPECIMEN;36.90087879;-4.094482272
73666;Tortula inermis (Brid.) Mont.;PRESERVED_SPECIMEN;36.90087879;-4.094482272
73726;Tortula subulata Hedw.;PRESERVED_SPECIMEN;36.90087879;-4.094482272
73664;Trichostomum crispulum Bruch;PRESERVED_SPECIMEN;36.90087879;-4.094482272
1773;Grimmia pulvinata (Hedw.) Sm.;PRESERVED_SPECIMEN;39.860001;-4.09
1632;Grimmia laevigata (Brid.) Brid.;PRESERVED_SPECIMEN;40.709999;-4.09
1646;Grimmia laevigata (Brid.) Brid.;PRESERVED_SPECIMEN;40.709999;-4.09
2890;Pulvigera lyellii (Hook. & Taylor) Plášek, Sawicki & Ochyra;PRESERVED_SPECIMEN;40.709999;-4.09
2906;Pulvigera lyellii (Hook. & Taylor) Plášek, Sawicki & Ochyra;PRESERVED_SPECIMEN;40.709999;-4.09
1631;Grimmia laevigata (Brid.) Brid.;PRESERVED_SPECIMEN;40.720001;-4.09
1645;Grimmia laevigata (Brid.) Brid.;PRESERVED_SPECIMEN;40.720001;-4.09
2493;Leucodon sciuroides (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.720001;-4.09
2496;Leucodon sciuroides (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.720001;-4.09
66390;Aulacomnium androgynum (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.67350607;-4.08669675
66433;Bartramia pomiformis Hedw.;PRESERVED_SPECIMEN;40.67350607;-4.08669675
68141;Brachythecium rutabulum (Hedw.) Schimp. var. rutabulum;PRESERVED_SPECIMEN;40.67350607;-4.08669675
66770;Ptychostomum imbricatulum (Müll. Hal.) Holyoak & N. Pedersen;PRESERVED_SPECIMEN;40.67350607;-4.08669675
66583;Mnium hornum Hedw.;PRESERVED_SPECIMEN;40.67350607;-4.08669675
67161;Dicranum bonjeanii De Not.;PRESERVED_SPECIMEN;40.67350607;-4.08669675
67800;Grimmia orbicularis Bruch ex Wilson;PRESERVED_SPECIMEN;40.67350607;-4.08669675
66242;Philonotis fontana (Hedw.) Brid.;PRESERVED_SPECIMEN;40.67350607;-4.08669675
68994;Polytrichum piliferum Hedw. ;PRESERVED_SPECIMEN;40.67350607;-4.08669675
69102;Racomitrium canescens (Hedw.) Brid. ;PRESERVED_SPECIMEN;40.67350607;-4.08669675
67746;Racomitrium heterostichum (Hedw.) Brid.;PRESERVED_SPECIMEN;40.67350607;-4.08669675
69158;Racomitrium heterostichum (Hedw.) Brid.;PRESERVED_SPECIMEN;40.67350607;-4.08669675
67653;Schistidium apocarpum (Hedw.) Bruch & Schimp.;PRESERVED_SPECIMEN;40.67350607;-4.08669675
66392;Tortula cuneifolia (Dicks.) Turner;PRESERVED_SPECIMEN;40.67350607;-4.08669675
3591;Racomitrium heterostichum (Hedw.) Brid.;PRESERVED_SPECIMEN;40.75;-4.08
3599;Racomitrium heterostichum (Hedw.) Brid.;PRESERVED_SPECIMEN;40.75;-4.08
579;Ptychostomum pseudotriquetrum (Hedw.) J.R. Spence & H.P. Ramsay;PRESERVED_SPECIMEN;40.77;-4.08
581;Ptychostomum pseudotriquetrum (Hedw.) J.R. Spence & H.P. Ramsay;PRESERVED_SPECIMEN;40.77;-4.08
3601;Racomitrium heterostichum (Hedw.) Brid.;PRESERVED_SPECIMEN;40.77;-4.08
17045;Aloina aloides (Koch ex Schultz) Kindb.;PRESERVED_SPECIMEN;42.1263;-4.076
19284;Didymodon acutus (Brid.) K.Saito;PRESERVED_SPECIMEN;42.1263;-4.076
16786;Crossidium squamiferum (Viv.) Jur.;PRESERVED_SPECIMEN;36.91;-4.07
6943;Grimmia ramondii (Lam. & DC.) Margad.;PRESERVED_SPECIMEN;40.740002;-4.07
15677;Grimmia ramondii (Lam. & DC.) Margad.;PRESERVED_SPECIMEN;40.740002;-4.07
2901;Pulvigera lyellii (Hook. & Taylor) Plášek, Sawicki & Ochyra;PRESERVED_SPECIMEN;40.75;-4.07
2916;Pulvigera lyellii (Hook. & Taylor) Plášek, Sawicki & Ochyra;PRESERVED_SPECIMEN;40.75;-4.07
4547;Tortella tortuosa (Hedw.) Limpr. ;PRESERVED_SPECIMEN;40.75;-4.07
4792;Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;PRESERVED_SPECIMEN;40.75;-4.07
2251;Hygrohypnum ochraceum (Turner ex Wilson) Loeske;PRESERVED_SPECIMEN;40.830002;-4.07
583;Straminergon stramineum (Dicks. ex Brid.) Hedenäs;PRESERVED_SPECIMEN;40.830002;-4.07
20527;Straminergon stramineum (Dicks. ex Brid.) Hedenäs;PRESERVED_SPECIMEN;40.830002;-4.07
733;Ceratodon purpureus (Hedw.) Brid. subsp. purpureus;PRESERVED_SPECIMEN;40.830002;-4.07
3113;Plagiothecium denticulatum (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.830002;-4.07
4776;Sarmentypnum exannulatum (Schimp.) Hedenäs;PRESERVED_SPECIMEN;40.830002;-4.07
3099;Plagiothecium denticulatum (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.830002;-4.07
11013;Sarmentypnum exannulatum (Schimp.) Hedenäs;PRESERVED_SPECIMEN;40.830002;-4.07
1528;Grimmia decipiens (Schultz) Lindb. ;PRESERVED_SPECIMEN;40.919998;-4.07
67118;Dicranum scoparium Hedw.;PRESERVED_SPECIMEN;40.75470006;-4.06921307
66537;Bartramia pomiformis Hedw.;PRESERVED_SPECIMEN;40.75470006;-4.06921307
66783;Cinclidotus fontinaloides (Hedw.) P.Beauv.;PRESERVED_SPECIMEN;40.75470006;-4.06921307
70030;Tortula subulata Hedw.;PRESERVED_SPECIMEN;40.75470006;-4.06921307
3493;Racomitrium heterostichum (Hedw.) Brid.;PRESERVED_SPECIMEN;40.650002;-4.06
79520;Acaulon muticum (Hedw.) Müll.Hal.;;39.1558333;-4.0569444
79871;Bryum dichotomum Hedw.;;39.1558333;-4.0569444
79886;Bryum gemmilucens R.Wilczek & Demaret;;39.1558333;-4.0569444
81382;Microbryum starckeanum (Hedw.) R.H.Zander;;39.1558333;-4.0569444
82157;Tortula acaulon var. papillosa (Lindb.) R.H. Zander;;39.1558333;-4.0569444
82243;Pleuridium acuminatum Lindb. ;;39.1558333;-4.0569444
82423;Tortula caucasica Broth.;;39.1558333;-4.0569444
82432;Pseudocrossidium hornschuchianum (Schultz) R.H.Zander;;39.1558333;-4.0569444
83054;Tortula muralis Hedw.;;39.1558333;-4.0569444
66399;Aulacomnium palustre (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
66547;Brachythecium rivulare Schimp.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
66563;Imbribryum alpinum (Huds. ex With.) N.Pedersen;PRESERVED_SPECIMEN;40.74278443;-4.05622297
67263;Encalypta vulgaris Hedw. ;PRESERVED_SPECIMEN;40.74278443;-4.05622297
67632;Entosthodon convexus (Spruce) Brugués;PRESERVED_SPECIMEN;40.74278443;-4.05622297
67434;Fontinalis antipyretica Hedw.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
67630;Fontinalis antipyretica Hedw.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
67732;Funaria hygrometrica Hedw.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
67913;Rhytidiadelphus triquetrus (Hedw.) Warnst.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
68563;Lewinskya rupestris (Schleich. ex Schwägr.) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;40.74278443;-4.05622297
66221;Philonotis fontana (Hedw.) Brid.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
68872;Pogonatum nanum (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.74278443;-4.05622297
69361;Racomitrium sudeticum (Funck) Bruch & Schimp.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
69225;Rhizomnium punctatum (Hedw.) T.J.Kop. ;PRESERVED_SPECIMEN;40.74278443;-4.05622297
66209;Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;PRESERVED_SPECIMEN;40.74278443;-4.05622297
70032;Tortula subulata Hedw.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
66388;Antitrichia curtipendula (Hedw.) Brid. ;PRESERVED_SPECIMEN;40.74278443;-4.05622297
66915;Atrichum undulatum (Hedw.) P. Beauv.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
66195;Aulacomnium androgynum (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
66409;Bartramia pomiformis Hedw.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
66536;Brachythecium albicans (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
66531;Sciuro-hypnum populeum (Hedw.) Ignatov & Huttunen;PRESERVED_SPECIMEN;40.74278443;-4.05622297
66706;Ptychostomum torquescens (Bruch & Schimp.) Ros & Mazimpaka;PRESERVED_SPECIMEN;40.74278443;-4.05622297
66755;Ptychostomum torquescens (Bruch & Schimp.) Ros & Mazimpaka;PRESERVED_SPECIMEN;40.74278443;-4.05622297
66715;Calliergonella cuspidata (Hedw.) Loeske;PRESERVED_SPECIMEN;40.74278443;-4.05622297
66919;Ceratodon purpureus (Hedw.) Brid.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
67411;Encalypta vulgaris Hedw. ;PRESERVED_SPECIMEN;40.74278443;-4.05622297
67621;Fontinalis antipyretica Hedw.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
67731;Funaria hygrometrica Hedw.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
67642;Grimmia laevigata (Brid.) Brid.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
67876;Hedwigia stellata Hedenäs ;PRESERVED_SPECIMEN;40.74278443;-4.05622297
67896;Homalothecium sericeum (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
68089;Hypnum cupressiforme Hedw.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
68518;Cynodontium bruntonii (Sm.) Bruch & Schimp.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
68519;Orthotrichum anomalum Hedw. ;PRESERVED_SPECIMEN;40.74278443;-4.05622297
68685;Orthotrichum schimperi Hammar;PRESERVED_SPECIMEN;40.74278443;-4.05622297
68719;Orthotrichum pumilum Sw. ex anon.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
68873;Plagiomnium undulatum (Hedw.) T.J.Kop. ;PRESERVED_SPECIMEN;40.74278443;-4.05622297
68893;Pogonatum nanum (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.74278443;-4.05622297
69087;Polytrichum juniperinum Hedw. ;PRESERVED_SPECIMEN;40.74278443;-4.05622297
69100;Racomitrium heterostichum (Hedw.) Brid.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
70017;Tortula muralis Hedw.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
70016;Tortula subulata Hedw.;PRESERVED_SPECIMEN;40.74278443;-4.05622297
69350;Rhynchostegium riparioides (Hedw.) Cardot;PRESERVED_SPECIMEN;40.74278443;-4.05622297
4903;Acaulon casasianum Brugués & H.A.Crum;PRESERVED_SPECIMEN;42.1223;-4.051
17046;Aloina bifrons (De Not.) Delgad.;PRESERVED_SPECIMEN;42.1223;-4.051
18659;Crossidium crassinervium (De Not.) Jur.;PRESERVED_SPECIMEN;42.1223;-4.051
77021;Leucobryum glaucum (Hedw.) Angstr.;PRESERVED_SPECIMEN;43.34911111;-4.050638889
20586;Didymodon umbrosus (Müll.Hal.) R.H.Zander;PRESERVED_SPECIMEN;39.84;-4.05
10824;Didymodon umbrosus (Müll.Hal.) R.H.Zander;PRESERVED_SPECIMEN;39.84;-4.05
16437;Didymodon umbrosus (Müll.Hal.) R.H.Zander;PRESERVED_SPECIMEN;39.84;-4.05
67565;Fissidens taxifolius Hedw. ;PRESERVED_SPECIMEN;40.7503055;-4.04510419
67566;Fissidens taxifolius Hedw. ;PRESERVED_SPECIMEN;40.7503055;-4.04510419
66360;Aulacomnium androgynum (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.7503055;-4.04510419
66358;Aulacomnium androgynum (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.7503055;-4.04510419
66359;Aulacomnium androgynum (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.7503055;-4.04510419
66361;Aulacomnium androgynum (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.7503055;-4.04510419
66357;Aulacomnium androgynum (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.7503055;-4.04510419
66683;Ptychostomum pseudotriquetrum (Hedw.) J.R. Spence & H.P. Ramsay;PRESERVED_SPECIMEN;40.7503055;-4.04510419
67783;Grimmia pulvinata (Hedw.) Sm.;PRESERVED_SPECIMEN;40.7503055;-4.04510419
68856;Plagiomnium undulatum (Hedw.) T.J.Kop. ;PRESERVED_SPECIMEN;40.7503055;-4.04510419
66684;Ptychostomum pseudotriquetrum (Hedw.) J.R. Spence & H.P. Ramsay;PRESERVED_SPECIMEN;40.7503055;-4.04510419
66515;Bartramia pomiformis Hedw.;PRESERVED_SPECIMEN;40.7503055;-4.04510419
66514;Bartramia pomiformis Hedw.;PRESERVED_SPECIMEN;40.7503055;-4.04510419
68063;Hypnum cupressiforme Hedw.;PRESERVED_SPECIMEN;40.7503055;-4.04510419
66391;Aulacomnium androgynum (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.78149452;-4.043578065
69111;Racomitrium heterostichum (Hedw.) Brid.;PRESERVED_SPECIMEN;40.78149452;-4.043578065
69112;Racomitrium heterostichum (Hedw.) Brid.;PRESERVED_SPECIMEN;40.78149452;-4.043578065
77210;Brachytheciastrum dieckii (Röll) Ignatov & Huttunen;PRESERVED_SPECIMEN;40.78149452;-4.043578065
66404;Antitrichia curtipendula (Hedw.) Brid. ;PRESERVED_SPECIMEN;40.78149452;-4.043578065
66211;Antitrichia curtipendula (Hedw.) Brid. ;PRESERVED_SPECIMEN;40.78149452;-4.043578065
69027;Lescuraea incurvata (Hedw.) E.Lawton;PRESERVED_SPECIMEN;40.78149452;-4.043578065
69146;Racomitrium aciculare (Hedw.) Brid. ;PRESERVED_SPECIMEN;40.78149452;-4.043578065
66688;Ptychostomum pseudotriquetrum (Hedw.) J.R. Spence & H.P. Ramsay;PRESERVED_SPECIMEN;40.78149452;-4.043578065
67860;Hedwigia ciliata (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.78149452;-4.043578065
68264;Rhynchostegium riparioides (Hedw.) Cardot;PRESERVED_SPECIMEN;40.78149452;-4.043578065
66495;Imbribryum alpinum (Huds. ex With.) N.Pedersen;PRESERVED_SPECIMEN;40.78149452;-4.043578065
66069;Andreaea frigida Huebener;PRESERVED_SPECIMEN;40.78149452;-4.043578065
66070;Andreaea frigida Huebener;PRESERVED_SPECIMEN;40.78149452;-4.043578065
66085;Andreaea frigida Huebener;PRESERVED_SPECIMEN;40.78149452;-4.043578065
66907;Ceratodon purpureus (Hedw.) Brid.;PRESERVED_SPECIMEN;40.78149452;-4.043578065
67104;Dicranum tauricum Sapjegin;PRESERVED_SPECIMEN;40.78149452;-4.043578065
67226;Dicranum tauricum Sapjegin;PRESERVED_SPECIMEN;40.78149452;-4.043578065
67235;Dicranum tauricum Sapjegin;PRESERVED_SPECIMEN;40.78149452;-4.043578065
67609;Fissidens bryoides Hedw. ;PRESERVED_SPECIMEN;40.78149452;-4.043578065
67741;Grimmia montana Bruch & Schimp.;PRESERVED_SPECIMEN;40.78149452;-4.043578065
67407;Sanionia uncinata (Hedw.) Loeske;PRESERVED_SPECIMEN;40.78149452;-4.043578065
67416;Sanionia uncinata (Hedw.) Loeske;PRESERVED_SPECIMEN;40.78149452;-4.043578065
68867;Plagiothecium nemorale (Mitt.) A.Jaeger ;PRESERVED_SPECIMEN;40.78149452;-4.043578065
69465;Sphagnum auriculatum Schimp.;PRESERVED_SPECIMEN;40.78149452;-4.043578065
77400;Tortula subulata Hedw.;PRESERVED_SPECIMEN;40.78149452;-4.043578065
67859;Hedwigia ciliata (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.78149452;-4.043578065
68504;Rhizomnium punctatum (Hedw.) T.J.Kop. ;PRESERVED_SPECIMEN;40.78149452;-4.043578065
68505;Rhizomnium punctatum (Hedw.) T.J.Kop. ;PRESERVED_SPECIMEN;40.78149452;-4.043578065
68503;Rhizomnium punctatum (Hedw.) T.J.Kop. ;PRESERVED_SPECIMEN;40.78149452;-4.043578065
67206;Didymodon rigidulus Hedw.;PRESERVED_SPECIMEN;43.42602778;-4.042
17524;Barbula unguiculata Hedw. ;PRESERVED_SPECIMEN;36.9033;-4.0412
18753;Cratoneuron filicinum (Hedw.) Spruce;PRESERVED_SPECIMEN;36.9033;-4.0412
18752;Crossidium squamiferum (Viv.) Jur.;PRESERVED_SPECIMEN;36.9033;-4.0412
69028;Polytrichastrum alpinum (Hedw.) G.L.Sm.;PRESERVED_SPECIMEN;40.78527869;-4.031309943
2713;Orthotrichum macrocephalum F.Lara  Garilleti & Mazimpaka ;PRESERVED_SPECIMEN;40.599998;-4.03
1268;Eurhynchiastrum pulchellum (Hedw.) Ignatov & Huttunen;PRESERVED_SPECIMEN;40.880001;-4.03
69208;Hookeria lucens (Hedw.) Sm.;PRESERVED_SPECIMEN;40.87872367;-4.027220375
69521;Schistidium rivulare (Brid.) Podp.;PRESERVED_SPECIMEN;40.87872367;-4.027220375
67225;Dicranoweisia cirrata (Hedw.) Lindb. ;PRESERVED_SPECIMEN;40.87872367;-4.027220375
67254;Dicranoweisia cirrata (Hedw.) Lindb. ;PRESERVED_SPECIMEN;40.87872367;-4.027220375
69369;Rhynchostegium riparioides (Hedw.) Cardot;PRESERVED_SPECIMEN;40.87872367;-4.027220375
69866;Pohlia nutans (Hedw.) Lindb.;PRESERVED_SPECIMEN;40.87872367;-4.027220375
66383;Aulacomnium palustre (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.87872367;-4.027220375
67103;Dicranum tauricum Sapjegin;PRESERVED_SPECIMEN;40.87872367;-4.027220375
68106;Isothecium alopecuroides (Lam. ex Dubois) Isov.;PRESERVED_SPECIMEN;40.87872367;-4.027220375
67414;Kindbergia praelonga (Hedw.) Ochyra;PRESERVED_SPECIMEN;40.87872367;-4.027220375
68087;Hygroamblystegium tenax (Hedw.) Jenn.;PRESERVED_SPECIMEN;40.87872367;-4.027220375
68282;Isothecium alopecuroides (Lam. ex Dubois) Isov.;PRESERVED_SPECIMEN;40.87872367;-4.027220375
69055;Pohlia nutans (Hedw.) Lindb.;PRESERVED_SPECIMEN;40.87872367;-4.027220375
69073;Pohlia nutans (Hedw.) Lindb.;PRESERVED_SPECIMEN;40.87872367;-4.027220375
69051;Polytrichum commune Hedw.;PRESERVED_SPECIMEN;40.87872367;-4.027220375
69085;Polytrichum commune Hedw.;PRESERVED_SPECIMEN;40.87872367;-4.027220375
67817;Hedwigia ciliata (Hedw.) P. Beauv. var. ciliata;PRESERVED_SPECIMEN;40.87872367;-4.027220375
69647;Sphagnum palustre L.;PRESERVED_SPECIMEN;40.87872367;-4.027220375
69649;Sphagnum teres (Schimp.) Angstr.;PRESERVED_SPECIMEN;40.87872367;-4.027220375
68096;Hookeria lucens (Hedw.) Sm.;PRESERVED_SPECIMEN;40.87872367;-4.027220375
69050;Polytrichum commune Hedw.;PRESERVED_SPECIMEN;40.87872367;-4.027220375
28036;Ptychostomum pseudotriquetrum (Hedw.) J.R. Spence & H.P. Ramsay;PRESERVED_SPECIMEN;36.90662;-4.0257
28039;Palustriella commutata (Hedw.) Ochyra;PRESERVED_SPECIMEN;36.90662;-4.0257
68970;Polytrichum commune Hedw.;PRESERVED_SPECIMEN;43.05644444;-4.024833333
68971;Polytrichum commune Hedw.;PRESERVED_SPECIMEN;43.05644444;-4.024833333
69424;Sphagnum auriculatum Schimp.;PRESERVED_SPECIMEN;43.05644444;-4.024833333
69575;Sphagnum papillosum Lindb. ;PRESERVED_SPECIMEN;43.05644444;-4.024833333
73117;Didymodon umbrosus (Müll.Hal.) R.H.Zander;HUMAN_OBSERVATION;39.85715187;-4.02431421
67080;Crossidium squamiferum (Viv.) Jur.;PRESERVED_SPECIMEN;39.85715187;-4.02431421
74607;Orthotrichum diaphanum Schrad. ex Brid.;PRESERVED_SPECIMEN;39.85715187;-4.02431421
74624;Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;PRESERVED_SPECIMEN;39.85715187;-4.02431421
74618;Rhynchostegium confertum (Dicks.) Schimp.;PRESERVED_SPECIMEN;39.85715187;-4.02431421
57880;Didymodon acutus (Brid.) K.Saito;PRESERVED_SPECIMEN;36.904629;-4.023747
57877;Distichium capillaceum (Hedw.) Bruch & Schimp.;PRESERVED_SPECIMEN;36.904629;-4.023747
67702;Schistidium apocarpum (Hedw.) Bruch & Schimp.;PRESERVED_SPECIMEN;40.69436536;-4.02307588
70062;Weissia controversa Hedw.;PRESERVED_SPECIMEN;40.69436536;-4.02307588
67792;Grimmia pulvinata (Hedw.) Sm.;PRESERVED_SPECIMEN;40.75470002;-4.021910765
67866;Grimmia trichophylla Grev. ;PRESERVED_SPECIMEN;40.75470002;-4.021910765
66725;Ptychostomum imbricatulum (Müll. Hal.) Holyoak & N. Pedersen;PRESERVED_SPECIMEN;40.75470002;-4.021910765
66880;Ceratodon purpureus (Hedw.) Brid.;PRESERVED_SPECIMEN;40.75470002;-4.021910765
66881;Ceratodon purpureus (Hedw.) Brid.;PRESERVED_SPECIMEN;40.75470002;-4.021910765
67571;Eurhynchiastrum pulchellum var. praecox (Hedw.) Ochyra & Zarnowiec;PRESERVED_SPECIMEN;40.75470002;-4.021910765
69210;Racomitrium elongatum Ehrh. ex Frisvoll ;PRESERVED_SPECIMEN;40.75470002;-4.021910765
66414;Sciuro-hypnum populeum (Hedw.) Ignatov & Huttunen;PRESERVED_SPECIMEN;40.75470002;-4.021910765
66558;Brachytheciastrum velutinum (Hedw.) Ignatov & Huttunen;PRESERVED_SPECIMEN;40.75470002;-4.021910765
67641;Grimmia ovalis (Hedw.) Lindb.;PRESERVED_SPECIMEN;40.75470002;-4.021910765
69345;Schistidium apocarpum (Hedw.) Bruch & Schimp.;PRESERVED_SPECIMEN;40.75470002;-4.021910765
66712;Ptychostomum imbricatulum (Müll. Hal.) Holyoak & N. Pedersen;PRESERVED_SPECIMEN;40.75470002;-4.021910765
69047;Polytrichum piliferum Hedw. ;PRESERVED_SPECIMEN;40.75470002;-4.021910765
66385;Aulacomnium androgynum (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.75470002;-4.021910765
66527;Bartramia pomiformis Hedw.;PRESERVED_SPECIMEN;40.75470002;-4.021910765
